"REF_DATE","GEO","DGUID","Prices","Seasonal adjustment","Estimates","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1980-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-3618","","","","0"
"1980-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-2552","","","","0"
"1980-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-2244","","","","0"
"1981-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-3257","","","","0"
"1981-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-3501","","","","0"
"1981-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-3194","","","","0"
"1981-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-2440","","","","0"
"1982-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-1020","","","","0"
"1982-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-2028","","","","0"
"1982-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-2708","","","","0"
"1982-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-2232","","","","0"
"1983-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-1215","","","","0"
"1983-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-496","","","","0"
"1983-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-277","","","","0"
"1983-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","720","","","","0"
"1984-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-992","","","","0"
"1984-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-1200","","","","0"
"1984-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-2187","","","","0"
"1984-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-1263","","","","0"
"1985-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-1863","","","","0"
"1985-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-2289","","","","0"
"1985-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-2250","","","","0"
"1985-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-3052","","","","0"
"1986-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-3188","","","","0"
"1986-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-4850","","","","0"
"1986-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-7467","","","","0"
"1986-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-3445","","","","0"
"1987-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-1904","","","","0"
"1987-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-2965","","","","0"
"1987-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-2472","","","","0"
"1987-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-1940","","","","0"
"1988-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-3060","","","","0"
"1988-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-1159","","","","0"
"1988-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-1165","","","","0"
"1988-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-1307","","","","0"
"1989-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-763","","","","0"
"1989-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","753","","","","0"
"1989-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","1389","","","","0"
"1989-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","2500","","","","0"
"1990-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","4364","","","","0"
"1990-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","2696","","","","0"
"1990-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","4481","","","","0"
"1990-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","5545","","","","0"
"1991-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","3302","","","","0"
"1991-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","4881","","","","0"
"1991-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","5551","","","","0"
"1991-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","8625","","","","0"
"1992-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","5588","","","","0"
"1992-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","4636","","","","0"
"1992-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","4753","","","","0"
"1992-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","3024","","","","0"
"1993-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","2559","","","","0"
"1993-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","2249","","","","0"
"1993-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","1715","","","","0"
"1993-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","1000","","","","0"
"1994-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-647","","","","0"
"1994-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-1784","","","","0"
"1994-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-4170","","","","0"
"1994-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-4000","","","","0"
"1995-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-4717","","","","0"
"1995-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-4109","","","","0"
"1995-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-3823","","","","0"
"1995-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-4878","","","","0"
"1996-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-3469","","","","0"
"1996-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-5587","","","","0"
"1996-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-5502","","","","0"
"1996-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-4895","","","","0"
"1997-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-4006","","","","0"
"1997-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-5372","","","","0"
"1997-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-4878","","","","0"
"1997-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-5938","","","","0"
"1998-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-6766","","","","0"
"1998-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-8554","","","","0"
"1998-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-10537","","","","0"
"1998-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-11214","","","","0"
"1999-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-10691","","","","0"
"1999-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-9387","","","","0"
"1999-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-9869","","","","0"
"1999-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-9599","","","","0"
"2000-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-10189","","","","0"
"2000-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-9899","","","","0"
"2000-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-9764","","","","0"
"2000-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-9729","","","","0"
"2001-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-9898","","","","0"
"2001-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-10866","","","","0"
"2001-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-9534","","","","0"
"2001-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-10851","","","","0"
"2002-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-12513","","","","0"
"2002-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-9682","","","","0"
"2002-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-9888","","","","0"
"2002-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-10971","","","","0"
"2003-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-8834","","","","0"
"2003-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-4610","","","","0"
"2003-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-3878","","","","0"
"2003-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-3760","","","","0"
"2004-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-4742","","","","0"
"2004-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-5999","","","","0"
"2004-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-5867","","","","0"
"2004-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-5148","","","","0"
"2005-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-2672","","","","0"
"2005-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-2078","","","","0"
"2005-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","-1291","","","","0"
"2005-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","166","","","","0"
"2006-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","1543","","","","0"
"2006-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","1271","","","","0"
"2006-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","2160","","","","0"
"2006-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","3259","","","","0"
"2007-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","2208","","","","0"
"2007-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","3638","","","","0"
"2007-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","6437","","","","0"
"2007-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","11652","","","","0"
"2008-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","9651","","","","0"
"2008-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","8793","","","","0"
"2008-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","8028","","","","0"
"2008-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","5780","","","","0"
"2009-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","6234","","","","0"
"2009-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","8365","","","","0"
"2009-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","10419","","","","0"
"2009-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","11137","","","","0"
"2010-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","12318","","","","0"
"2010-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","15160","","","","0"
"2010-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","14031","","","","0"
"2010-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","16309","","","","0"
"2011-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","16571","","","","0"
"2011-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","16138","","","","0"
"2011-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","15960","","","","0"
"2011-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","15411","","","","0"
"2012-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","16444","","","","0"
"2012-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","17000","","","","0"
"2012-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","18320","","","","0"
"2012-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","17804","","","","0"
"2013-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","17120","","","","0"
"2013-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","17156","","","","0"
"2013-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","16560","","","","0"
"2013-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","15956","","","","0"
"2014-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","15176","","","","0"
"2014-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","13992","","","","0"
"2014-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","14080","","","","0"
"2014-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","14424","","","","0"
"2015-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","13172","","","","0"
"2015-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","11656","","","","0"
"2015-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","11156","","","","0"
"2015-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","11372","","","","0"
"2016-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","7084","","","","0"
"2016-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","7384","","","","0"
"2016-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","8064","","","","0"
"2016-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","8420","","","","0"
"2017-01","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","7108","","","","0"
"2017-04","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","7392","","","","0"
"2017-07","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","9460","","","","0"
"2017-10","Canada","2016A000011124","Chained (2012) dollars","Seasonally adjusted at annual rates","Net expenditure abroad [C25]","Dollars","81","millions","6","v61989009","1.1.1.52","7652","","","","0"
